User_ID,Age,Gender,Dietary_Preferences,Allergies
3104,Child,Other,Vegan,"Dairy, Nuts"
3105,Teen,Female,Vegetarian,
3106,Senior,Female,Non-Vegetarian,
3107,Adult,Other,Non-Vegetarian,
3108,Adult,Male,Paleo,"Dairy, Eggs"
3109,Teen,Male,Non-Vegetarian,Shellfish
3110,Senior,Female,Non-Vegetarian,"Dairy, Gluten"
3111,Teen,Other,Keto,
3112,Child,Female,Keto,"Eggs, None, Gluten"
3113,Senior,Female,Vegetarian,"Shellfish, Dairy"
3114,Senior,Male,Vegetarian,"Dairy, Eggs, Soy"
3115,Child,Female,Vegan,"None, Soy"
3116,Senior,Female,Vegan,"Soy, None, Dairy"
3117,Adult,Other,Vegan,Eggs
3118,Teen,Female,Vegan,
3119,Child,Other,Paleo,"Eggs, Dairy, Nuts"
3120,Adult,Male,Keto,"Eggs, Soy"
3121,Senior,Male,Vegetarian,"Soy, Gluten, None"
3122,Senior,Male,Paleo,
3123,Adult,Other,Non-Vegetarian,"Dairy, Gluten, None"
3124,Child,Male,Keto,"Shellfish, None, Gluten"
3125,Adult,Female,Paleo,"Shellfish, Eggs"
3126,Child,Other,Keto,"Shellfish, None, Gluten"
3127,Teen,Male,Keto,"None, Dairy"
3128,Child,Female,Paleo,
3129,Child,Other,Vegan,"None, Nuts, Dairy"
3130,Teen,Female,Gluten-Free,"Soy, Nuts, Gluten"
3131,Senior,Female,Vegan,"Dairy, Nuts"
3132,Senior,Male,Keto,"Dairy, None"
3133,Teen,Female,Gluten-Free,None
3134,Teen,Male,Paleo,
3135,Teen,Other,Paleo,"Gluten, Dairy, None"
3136,Child,Female,Keto,Nuts
3137,Teen,Male,Dairy-Free,
3138,Senior,Female,Gluten-Free,Soy
3139,Adult,Male,Dairy-Free,"None, Shellfish, Gluten"
3140,Adult,Other,Paleo,"Dairy, Gluten"
3141,Child,Female,Non-Vegetarian,Dairy
3142,Teen,Female,Vegetarian,Dairy
3143,Adult,Female,Vegan,Gluten
3144,Senior,Other,Vegan,"Nuts, Shellfish"
3145,Senior,Other,Non-Vegetarian,
3146,Adult,Female,Paleo,Shellfish
3147,Adult,Other,Dairy-Free,"Eggs, Dairy, Nuts"
3148,Senior,Male,Vegetarian,
3149,Child,Other,Dairy-Free,"Dairy, Shellfish, Eggs"
3150,Adult,Male,Vegan,Dairy
3151,Adult,Female,Vegetarian,"Eggs, None"
3152,Teen,Other,Vegan,"Eggs, Nuts, Dairy"
3153,Child,Other,Vegan,"Soy, Nuts, Shellfish"
3154,Adult,Other,Keto,
3155,Child,Other,Dairy-Free,"Gluten, Shellfish"
3156,Child,Female,Vegan,"Gluten, Soy, Nuts"
3157,Senior,Female,Gluten-Free,"None, Nuts"
3158,Child,Male,Gluten-Free,
3159,Teen,Female,Vegan,
3160,Senior,Male,Keto,"Nuts, None, Eggs"
3161,Teen,Female,Vegan,"Soy, Nuts, Dairy"
3162,Senior,Female,Paleo,Dairy
3163,Adult,Female,Vegan,"Soy, Dairy, Shellfish"
3164,Teen,Female,Paleo,
3165,Teen,Female,Non-Vegetarian,Shellfish
3166,Senior,Other,Dairy-Free,Gluten
3167,Child,Female,Paleo,
3168,Teen,Female,Gluten-Free,Dairy
3169,Adult,Female,Keto,Gluten
3170,Child,Female,Keto,"Eggs, None"
3171,Adult,Other,Vegan,"Eggs, None"
3172,Senior,Other,Vegan,"Nuts, Shellfish"
3173,Senior,Male,Gluten-Free,"Dairy, Eggs, None"
3174,Senior,Female,Vegan,
3175,Child,Other,Non-Vegetarian,
3176,Teen,Other,Vegetarian,
3177,Teen,Other,Gluten-Free,Shellfish
3178,Adult,Other,Vegetarian,
3179,Teen,Female,Keto,
3180,Adult,Male,Vegetarian,Dairy
3181,Adult,Male,Gluten-Free,"Soy, Dairy, Gluten"
3182,Child,Male,Keto,
3183,Senior,Other,Keto,
3184,Teen,Female,Gluten-Free,
3185,Teen,Male,Vegetarian,None
3186,Adult,Other,Gluten-Free,Dairy
3187,Child,Female,Keto,
3188,Child,Other,Vegan,
3189,Teen,Female,Keto,"Dairy, Nuts, Gluten"
3190,Senior,Male,Vegan,
3191,Adult,Other,Gluten-Free,Soy
3192,Teen,Female,Vegan,"Shellfish, Dairy"
3193,Adult,Female,Vegan,"Eggs, Shellfish, Dairy"
3194,Senior,Other,Gluten-Free,"Dairy, Nuts, Soy"
3195,Senior,Other,Gluten-Free,"Shellfish, Nuts, Gluten"
3196,Adult,Female,Keto,
3197,Child,Male,Dairy-Free,"Shellfish, Dairy, Gluten"
3198,Child,Male,Non-Vegetarian,"Nuts, Soy"
3199,Teen,Male,Gluten-Free,
3200,Teen,Male,Vegan,
3201,Adult,Male,Vegetarian,"None, Dairy, Shellfish"
3202,Adult,Male,Non-Vegetarian,"Gluten, Shellfish, Soy"
3203,Teen,Other,Vegetarian,
3204,Child,Male,Dairy-Free,"None, Eggs, Shellfish"
3205,Child,Other,Non-Vegetarian,Nuts
3206,Child,Female,Vegetarian,Shellfish
3207,Child,Male,Gluten-Free,"Shellfish, Gluten"
3208,Child,Female,Vegetarian,Dairy
3209,Adult,Male,Paleo,"Shellfish, Gluten, Nuts"
3210,Adult,Female,Dairy-Free,Nuts
3211,Child,Other,Gluten-Free,Shellfish
3212,Senior,Male,Non-Vegetarian,"None, Dairy, Gluten"
3213,Child,Female,Gluten-Free,"Soy, Nuts"
3214,Child,Male,Vegetarian,"None, Gluten"
3215,Senior,Female,Dairy-Free,Dairy
3216,Teen,Other,Dairy-Free,Shellfish
3217,Teen,Male,Dairy-Free,"None, Dairy"
3218,Senior,Male,Vegan,"Eggs, Nuts, None"
3219,Senior,Male,Gluten-Free,"Gluten, Nuts, Dairy"
3220,Child,Other,Gluten-Free,"Dairy, Shellfish, None"
3221,Teen,Other,Paleo,Shellfish
3222,Senior,Other,Dairy-Free,"None, Nuts, Shellfish"
3223,Child,Other,Vegan,Gluten
3224,Teen,Female,Paleo,
3225,Teen,Female,Paleo,"Soy, Shellfish, Dairy"
3226,Senior,Female,Non-Vegetarian,None
3227,Teen,Female,Keto,"Nuts, Eggs, Gluten"
3228,Senior,Female,Non-Vegetarian,"Soy, Nuts"
3229,Teen,Male,Dairy-Free,
3230,Teen,Male,Keto,
3231,Senior,Male,Vegetarian,Shellfish
3232,Adult,Female,Dairy-Free,Nuts
3233,Senior,Male,Paleo,"Nuts, Soy, Shellfish"
3234,Teen,Male,Dairy-Free,"Soy, None"
3235,Teen,Female,Non-Vegetarian,"Nuts, None"
3236,Senior,Female,Vegetarian,
3237,Senior,Female,Non-Vegetarian,
3238,Child,Male,Vegetarian,Nuts
3239,Adult,Male,Paleo,"Shellfish, Soy, Gluten"
3240,Teen,Female,Keto,"Nuts, Soy"
3241,Adult,Other,Keto,"None, Soy, Eggs"
3242,Teen,Female,Dairy-Free,"Gluten, Dairy"
3243,Adult,Male,Vegetarian,"None, Shellfish, Dairy"
3244,Teen,Male,Gluten-Free,Shellfish
3245,Teen,Other,Vegan,
3246,Adult,Other,Vegan,
3247,Senior,Other,Gluten-Free,Gluten
3248,Child,Male,Non-Vegetarian,"Soy, Nuts"
3249,Teen,Male,Non-Vegetarian,
3250,Child,Female,Dairy-Free,"Eggs, None"
3251,Teen,Female,Gluten-Free,"Nuts, Dairy"
3252,Adult,Male,Paleo,"Shellfish, Eggs, Nuts"
3253,Senior,Female,Non-Vegetarian,"None, Shellfish, Soy"
3254,Child,Other,Dairy-Free,"Shellfish, Dairy"
3255,Teen,Female,Keto,"Shellfish, Eggs, Dairy"
3256,Adult,Other,Vegan,Gluten
3257,Child,Male,Vegan,"None, Eggs"
3258,Child,Male,Vegetarian,Soy
3259,Teen,Other,Paleo,
3260,Teen,Male,Vegan,"Nuts, None"
3261,Adult,Male,Vegetarian,None
3262,Adult,Female,Non-Vegetarian,"Shellfish, Eggs, Dairy"
3263,Child,Female,Gluten-Free,"Shellfish, Gluten"
3264,Senior,Male,Paleo,
3265,Senior,Female,Gluten-Free,"Gluten, Nuts, Eggs"
3266,Child,Female,Dairy-Free,"Eggs, Dairy"
3267,Senior,Male,Keto,
3268,Teen,Other,Vegetarian,"None, Nuts"
3269,Senior,Female,Keto,"Dairy, Shellfish"
3270,Child,Other,Paleo,"Shellfish, Soy"
3271,Teen,Other,Non-Vegetarian,
3272,Senior,Other,Non-Vegetarian,"Dairy, Nuts, Soy"
3273,Teen,Other,Paleo,
3274,Adult,Male,Vegetarian,
3275,Adult,Male,Gluten-Free,Shellfish
3276,Child,Other,Gluten-Free,"Nuts, Dairy"
3277,Adult,Female,Vegetarian,"Soy, Nuts"
3278,Senior,Other,Non-Vegetarian,
3279,Senior,Male,Vegan,
3280,Child,Female,Gluten-Free,"Shellfish, Nuts, Soy"
3281,Teen,Other,Vegetarian,
3282,Teen,Other,Vegetarian,"Dairy, None, Nuts"
3283,Senior,Other,Dairy-Free,"Shellfish, Dairy"
3284,Child,Other,Keto,
3285,Senior,Other,Dairy-Free,"Soy, Gluten"
3286,Child,Other,Keto,"Nuts, Eggs, Gluten"
3287,Teen,Other,Dairy-Free,Eggs
3288,Adult,Female,Vegan,Dairy
3289,Adult,Male,Vegetarian,
3290,Teen,Male,Vegan,"Nuts, Soy"
3291,Teen,Male,Gluten-Free,"Eggs, None, Soy"
3292,Teen,Other,Gluten-Free,Eggs
3293,Senior,Female,Vegetarian,"None, Nuts"
3294,Senior,Other,Non-Vegetarian,"Dairy, None, Nuts"
3295,Teen,Male,Non-Vegetarian,"Nuts, Shellfish"
3296,Senior,Male,Gluten-Free,"Dairy, None"
3297,Adult,Other,Non-Vegetarian,
3298,Teen,Other,Vegetarian,"Shellfish, Gluten, Soy"
3299,Senior,Female,Keto,"Gluten, Soy"
3300,Senior,Female,Dairy-Free,"Gluten, Dairy"
3301,Child,Male,Dairy-Free,None
3302,Child,Female,Keto,None
3303,Adult,Male,Vegetarian,
3304,Senior,Male,Non-Vegetarian,"Nuts, Gluten"
3305,Senior,Female,Dairy-Free,"Dairy, Gluten, Nuts"
3306,Teen,Female,Paleo,Shellfish
3307,Senior,Female,Keto,"Gluten, Eggs"
3308,Senior,Female,Vegan,
3309,Child,Male,Dairy-Free,"Nuts, Soy, Gluten"
3310,Child,Other,Non-Vegetarian,Eggs
3311,Adult,Other,Vegetarian,"Shellfish, Dairy, None"
3312,Senior,Female,Paleo,"Soy, Nuts, Gluten"
3313,Senior,Male,Keto,
3314,Adult,Female,Vegetarian,"Eggs, Soy"
3315,Adult,Other,Keto,"Shellfish, Eggs, Nuts"
3316,Teen,Male,Dairy-Free,"Gluten, Nuts, Dairy"
3317,Adult,Other,Keto,"None, Eggs, Shellfish"
3318,Senior,Other,Keto,"Eggs, Nuts, None"
3319,Child,Other,Paleo,"Shellfish, Eggs, Dairy"
3320,Teen,Female,Vegan,"Dairy, None, Shellfish"
3321,Senior,Male,Vegetarian,Soy
3322,Senior,Other,Vegan,
3323,Senior,Female,Dairy-Free,
3324,Adult,Other,Dairy-Free,"Nuts, Gluten, Shellfish"
3325,Child,Female,Non-Vegetarian,"Soy, Eggs, Nuts"
3326,Child,Female,Vegan,Eggs
3327,Adult,Male,Paleo,Shellfish
3328,Teen,Other,Dairy-Free,None
3329,Senior,Male,Vegan,"Gluten, Dairy"
3330,Adult,Other,Dairy-Free,
3331,Senior,Male,Vegan,"Shellfish, None, Nuts"
3332,Teen,Other,Gluten-Free,"Eggs, Dairy"
3333,Teen,Female,Keto,"Dairy, Soy"
3334,Senior,Male,Vegan,Dairy
3335,Senior,Other,Vegan,"None, Dairy, Eggs"
3336,Teen,Female,Paleo,None
3337,Teen,Other,Non-Vegetarian,
3338,Teen,Female,Non-Vegetarian,"Gluten, Eggs"
3339,Senior,Other,Paleo,
3340,Teen,Male,Paleo,Shellfish
3341,Adult,Other,Keto,
3342,Child,Male,Dairy-Free,None
3343,Senior,Female,Keto,"Nuts, Eggs, Gluten"
3344,Teen,Female,Gluten-Free,"Eggs, Dairy"
3345,Teen,Other,Paleo,"None, Shellfish"
3346,Teen,Other,Keto,"Nuts, None, Shellfish"
3347,Child,Other,Vegetarian,"Eggs, Gluten, Dairy"
3348,Senior,Female,Gluten-Free,
3349,Adult,Other,Non-Vegetarian,"Nuts, Soy"
3350,Teen,Male,Vegan,None
3351,Child,Other,Vegetarian,
3352,Teen,Female,Gluten-Free,"Soy, Eggs"
3353,Teen,Male,Paleo,
3354,Teen,Female,Gluten-Free,"Dairy, Soy, Nuts"
3355,Teen,Female,Vegetarian,"Soy, Eggs"
3356,Child,Female,Keto,"Shellfish, Nuts, Eggs"
3357,Child,Male,Keto,Shellfish
3358,Adult,Female,Dairy-Free,"Eggs, Nuts"
3359,Child,Other,Vegan,"Eggs, Nuts, Shellfish"
3360,Child,Female,Paleo,"Gluten, None, Shellfish"
3361,Child,Male,Paleo,"Soy, None"
3362,Child,Male,Vegetarian,Gluten
3363,Adult,Other,Paleo,"None, Eggs, Dairy"
3364,Teen,Female,Vegan,Eggs
3365,Child,Female,Keto,
3366,Teen,Other,Non-Vegetarian,
3367,Senior,Female,Dairy-Free,"Gluten, Shellfish, Soy"
3368,Adult,Female,Vegan,"Gluten, None, Nuts"
3369,Senior,Other,Keto,
3370,Child,Male,Gluten-Free,"Dairy, Soy, None"
3371,Adult,Male,Vegan,
3372,Teen,Female,Non-Vegetarian,
3373,Teen,Female,Paleo,"Soy, Nuts"
3374,Teen,Female,Gluten-Free,
3375,Adult,Male,Paleo,"Dairy, Eggs"
3376,Adult,Other,Dairy-Free,"Shellfish, None, Nuts"
3377,Teen,Female,Paleo,"Nuts, Eggs"
3378,Child,Male,Non-Vegetarian,
3379,Teen,Male,Vegan,Shellfish
3380,Teen,Male,Non-Vegetarian,
3381,Senior,Male,Non-Vegetarian,"Soy, None, Nuts"
3382,Child,Female,Dairy-Free,"None, Dairy"
3383,Teen,Female,Dairy-Free,"Nuts, Soy, Shellfish"
3384,Child,Other,Paleo,Gluten
3385,Senior,Male,Gluten-Free,"None, Eggs"
3386,Teen,Female,Vegan,"None, Eggs"
3387,Teen,Male,Paleo,Soy
3388,Adult,Other,Dairy-Free,"Nuts, Dairy"
3389,Senior,Male,Non-Vegetarian,"Soy, None"
3390,Adult,Male,Dairy-Free,Nuts
3391,Senior,Male,Vegan,
3392,Senior,Male,Paleo,
3393,Teen,Other,Non-Vegetarian,Eggs
3394,Child,Female,Dairy-Free,
3395,Child,Male,Dairy-Free,"Soy, Shellfish"
3396,Adult,Male,Vegan,Nuts
3397,Senior,Other,Non-Vegetarian,Soy
3398,Child,Other,Gluten-Free,"Soy, Gluten, Nuts"
3399,Child,Other,Gluten-Free,Eggs
3400,Child,Female,Vegan,"Gluten, None, Nuts"
3401,Child,Other,Keto,"Gluten, Dairy, Eggs"
3402,Adult,Female,Non-Vegetarian,
3403,Teen,Male,Non-Vegetarian,"Gluten, Soy, None"
3404,Teen,Male,Vegetarian,
3405,Child,Male,Non-Vegetarian,"None, Soy"
3406,Teen,Female,Non-Vegetarian,"Dairy, Eggs, Soy"
3407,Teen,Female,Paleo,"Soy, None"
3408,Child,Male,Keto,Nuts
3409,Adult,Female,Vegetarian,Soy
3410,Teen,Male,Paleo,Dairy
3411,Teen,Female,Keto,
3412,Adult,Male,Keto,None
3413,Teen,Other,Paleo,"Shellfish, Dairy, None"
3414,Teen,Male,Vegan,Nuts
3415,Senior,Male,Dairy-Free,"Soy, Dairy"
3416,Senior,Other,Non-Vegetarian,"Soy, None"
3417,Child,Female,Paleo,"Gluten, Shellfish"
3418,Senior,Female,Dairy-Free,"Gluten, Eggs"
3419,Senior,Female,Vegan,"Gluten, None, Soy"
3420,Adult,Male,Vegan,
3421,Teen,Male,Vegan,
3422,Adult,Female,Dairy-Free,
3423,Senior,Other,Vegetarian,
3424,Teen,Male,Keto,"None, Dairy, Gluten"
3425,Senior,Male,Non-Vegetarian,Dairy
3426,Adult,Male,Non-Vegetarian,Soy
3427,Child,Female,Dairy-Free,"Soy, Shellfish"
3428,Child,Female,Gluten-Free,Dairy
3429,Adult,Other,Keto,
3430,Teen,Female,Non-Vegetarian,
3431,Senior,Other,Dairy-Free,"Dairy, Soy"
3432,Senior,Other,Non-Vegetarian,"Dairy, Gluten"
3433,Child,Male,Vegetarian,"Eggs, Soy"
3434,Teen,Male,Dairy-Free,"None, Dairy"
3435,Adult,Other,Paleo,"Nuts, Eggs"
3436,Teen,Other,Paleo,"Dairy, Soy, Shellfish"
3437,Teen,Female,Vegan,None
3438,Senior,Male,Gluten-Free,"Gluten, None"
3439,Child,Other,Non-Vegetarian,
3440,Teen,Male,Keto,Nuts
3441,Adult,Male,Gluten-Free,Shellfish
3442,Child,Female,Keto,
3443,Teen,Male,Dairy-Free,"Eggs, None"
3444,Teen,Female,Non-Vegetarian,"None, Dairy"
3445,Child,Female,Vegetarian,
3446,Adult,Female,Gluten-Free,Eggs
3447,Child,Other,Dairy-Free,"Shellfish, Soy, Dairy"
3448,Teen,Female,Gluten-Free,"None, Gluten, Shellfish"
3449,Teen,Other,Keto,
3450,Teen,Other,Gluten-Free,Gluten
3451,Child,Male,Paleo,"Nuts, Dairy, Shellfish"
3452,Senior,Other,Keto,
3453,Adult,Other,Keto,
3454,Teen,Female,Gluten-Free,"Shellfish, Nuts, Soy"
3455,Teen,Male,Dairy-Free,"Eggs, Nuts"
3456,Child,Male,Dairy-Free,Dairy
3457,Teen,Female,Dairy-Free,"Dairy, Gluten, None"
3458,Adult,Other,Keto,"Nuts, Dairy"
3459,Adult,Other,Keto,"Gluten, None, Nuts"
3460,Teen,Other,Vegan,"None, Shellfish, Soy"
3461,Child,Other,Vegetarian,"None, Nuts"
3462,Child,Female,Non-Vegetarian,"Eggs, Nuts, None"
3463,Senior,Female,Vegan,"Shellfish, None, Soy"
3464,Senior,Other,Non-Vegetarian,"None, Dairy"
3465,Child,Other,Vegan,"Dairy, Gluten, Eggs"
3466,Adult,Other,Paleo,"None, Nuts, Eggs"
3467,Senior,Other,Dairy-Free,None
3468,Senior,Other,Vegan,Dairy
3469,Adult,Male,Vegetarian,Dairy
3470,Senior,Female,Paleo,"Dairy, Soy, Shellfish"
3471,Teen,Other,Dairy-Free,"Shellfish, Eggs"
3472,Senior,Male,Keto,
3473,Adult,Female,Gluten-Free,"Eggs, Nuts, None"
3474,Adult,Female,Paleo,Gluten
3475,Adult,Other,Paleo,
3476,Child,Other,Non-Vegetarian,"None, Dairy"
3477,Senior,Other,Dairy-Free,
3478,Senior,Male,Vegan,"Nuts, Gluten, None"
3479,Senior,Male,Vegetarian,"None, Nuts"
3480,Child,Male,Keto,"Eggs, None"
3481,Adult,Male,Gluten-Free,"Dairy, Nuts, Eggs"
3482,Senior,Other,Paleo,
3483,Adult,Male,Paleo,"Eggs, Dairy"
3484,Teen,Male,Keto,
3485,Teen,Male,Paleo,Soy
3486,Child,Other,Vegetarian,"Shellfish, Eggs"
3487,Child,Female,Vegan,"None, Shellfish, Eggs"
3488,Senior,Female,Vegan,"Gluten, None, Nuts"
3489,Child,Other,Dairy-Free,Soy
3490,Child,Male,Paleo,"Soy, None"
3491,Teen,Other,Non-Vegetarian,
3492,Teen,Other,Non-Vegetarian,
3493,Senior,Other,Paleo,Soy
3494,Senior,Other,Keto,"Nuts, Dairy"
3495,Teen,Other,Keto,None
3496,Teen,Male,Dairy-Free,"Dairy, Eggs"
3497,Senior,Female,Keto,"Soy, Eggs, Nuts"
3498,Teen,Male,Vegan,"Gluten, None, Dairy"
3499,Adult,Female,Keto,"None, Eggs, Gluten"
3500,Senior,Other,Vegan,"Eggs, Dairy"
3501,Senior,Female,Vegetarian,"Dairy, None"
3502,Adult,Female,Non-Vegetarian,"Soy, Gluten, Shellfish"
3503,Senior,Other,Dairy-Free,"None, Shellfish"
3504,Teen,Female,Vegetarian,"Soy, None"
3505,Adult,Male,Vegetarian,
3506,Senior,Male,Gluten-Free,
3507,Adult,Male,Vegetarian,Eggs
3508,Adult,Female,Paleo,
3509,Senior,Male,Dairy-Free,
3510,Senior,Female,Vegan,Nuts
3511,Adult,Male,Paleo,"Nuts, Dairy, Soy"
3512,Teen,Female,Vegan,"Dairy, Gluten, None"
3513,Adult,Male,Keto,"Soy, Gluten, Eggs"
3514,Adult,Male,Non-Vegetarian,Nuts
3515,Child,Male,Gluten-Free,"Shellfish, Nuts, Soy"
3516,Senior,Female,Vegan,
3517,Senior,Male,Keto,"Eggs, Dairy, Gluten"
3518,Adult,Female,Dairy-Free,Dairy
3519,Adult,Male,Gluten-Free,"Dairy, Gluten, Shellfish"
3520,Teen,Female,Keto,"Gluten, Shellfish"
3521,Senior,Male,Paleo,
3522,Teen,Male,Keto,Shellfish
3523,Child,Female,Paleo,"Shellfish, Gluten"
3524,Teen,Other,Vegetarian,"Eggs, Shellfish, None"
3525,Child,Other,Non-Vegetarian,"Soy, Shellfish, Nuts"
3526,Senior,Other,Dairy-Free,"Eggs, Soy"
3527,Child,Other,Vegetarian,"Nuts, Dairy"
3528,Adult,Male,Dairy-Free,"Gluten, Dairy, None"
3529,Teen,Other,Keto,"Shellfish, None"
3530,Child,Other,Vegan,
3531,Child,Other,Paleo,
3532,Child,Other,Vegetarian,
3533,Teen,Female,Vegan,
3534,Senior,Female,Non-Vegetarian,"None, Dairy"
3535,Child,Male,Non-Vegetarian,
3536,Child,Other,Vegan,Gluten
3537,Adult,Female,Non-Vegetarian,"Eggs, None, Soy"
3538,Senior,Male,Paleo,
3539,Senior,Female,Non-Vegetarian,
3540,Teen,Female,Gluten-Free,"Dairy, Gluten"
3541,Adult,Female,Dairy-Free,"Shellfish, Soy"
3542,Teen,Male,Keto,"Dairy, None"
3543,Teen,Male,Non-Vegetarian,"Eggs, None"
3544,Teen,Female,Vegetarian,"Nuts, None"
3545,Adult,Male,Dairy-Free,"Gluten, Eggs, Soy"
3546,Adult,Female,Vegan,"Nuts, Shellfish"
3547,Child,Other,Vegan,
3548,Teen,Other,Dairy-Free,
3549,Senior,Female,Vegan,
3550,Teen,Female,Keto,"Shellfish, Soy, Nuts"
3551,Senior,Male,Vegetarian,"Gluten, Shellfish"
3552,Child,Female,Vegan,"Soy, None"
3553,Senior,Other,Keto,Eggs
3554,Teen,Female,Paleo,Nuts
3555,Child,Male,Vegetarian,
3556,Teen,Female,Paleo,"Gluten, Dairy"
3557,Child,Male,Gluten-Free,
3558,Teen,Male,Non-Vegetarian,
3559,Adult,Other,Keto,Nuts
3560,Teen,Male,Paleo,Soy
3561,Teen,Other,Paleo,
3562,Adult,Other,Keto,"Dairy, Soy"
3563,Senior,Other,Non-Vegetarian,"None, Gluten, Soy"
3564,Child,Female,Vegan,Soy
3565,Teen,Male,Vegetarian,
3566,Adult,Other,Vegetarian,
3567,Senior,Other,Dairy-Free,"Soy, Eggs, Shellfish"
3568,Adult,Male,Vegan,
3569,Teen,Other,Dairy-Free,
3570,Senior,Female,Vegan,"Gluten, Nuts, Soy"
3571,Senior,Female,Gluten-Free,"Dairy, Gluten, Soy"
3572,Senior,Male,Vegetarian,"Eggs, None, Soy"
3573,Teen,Other,Keto,"Soy, None"
3574,Senior,Female,Non-Vegetarian,"Nuts, Shellfish"
3575,Adult,Other,Paleo,
3576,Adult,Female,Vegan,
3577,Teen,Male,Paleo,
3578,Teen,Male,Dairy-Free,
3579,Teen,Female,Keto,"Gluten, Eggs, Dairy"
3580,Senior,Other,Keto,
3581,Teen,Other,Keto,"Soy, Shellfish, None"
3582,Senior,Female,Vegan,"None, Nuts, Shellfish"
3583,Adult,Female,Vegetarian,"Dairy, Eggs, None"
3584,Teen,Male,Gluten-Free,"Gluten, Soy, Shellfish"
3585,Adult,Female,Vegan,"None, Dairy, Eggs"
3586,Child,Female,Vegetarian,"Dairy, None"
3587,Adult,Male,Paleo,Nuts
3588,Teen,Other,Dairy-Free,
3589,Teen,Male,Non-Vegetarian,"Gluten, None"
3590,Senior,Other,Gluten-Free,"Dairy, Eggs"
3591,Child,Other,Paleo,Soy
3592,Teen,Male,Keto,"Dairy, Eggs, None"
3593,Child,Female,Paleo,
3594,Adult,Other,Non-Vegetarian,"None, Nuts"
3595,Adult,Other,Vegan,
3596,Senior,Other,Paleo,"Nuts, Eggs"
3597,Teen,Other,Vegetarian,
3598,Adult,Other,Dairy-Free,Nuts
3599,Senior,Female,Paleo,"Shellfish, Soy, Nuts"
3600,Adult,Male,Non-Vegetarian,"Gluten, Soy, Eggs"
3601,Teen,Male,Paleo,Shellfish
3602,Senior,Other,Gluten-Free,"Gluten, Eggs"
3603,Senior,Male,Dairy-Free,"None, Soy"
3604,Adult,Male,Non-Vegetarian,"Gluten, None"
3605,Senior,Female,Keto,"Gluten, Dairy, None"
3606,Child,Female,Paleo,Shellfish
3607,Adult,Male,Paleo,Eggs
3608,Adult,Other,Keto,
3609,Senior,Male,Vegetarian,"Eggs, Dairy"
3610,Senior,Male,Gluten-Free,
3611,Child,Other,Paleo,Dairy
3612,Child,Other,Non-Vegetarian,
3613,Senior,Male,Vegetarian,"Gluten, Soy"
3614,Senior,Male,Dairy-Free,None
3615,Adult,Other,Vegan,
3616,Teen,Other,Vegetarian,"Gluten, Soy"
3617,Senior,Male,Non-Vegetarian,
3618,Senior,Female,Non-Vegetarian,
3619,Child,Female,Vegan,"Gluten, Soy"
3620,Senior,Female,Paleo,"Eggs, Nuts, Dairy"
3621,Child,Male,Paleo,Shellfish
3622,Adult,Male,Vegetarian,"Eggs, Shellfish"
3623,Adult,Male,Keto,"Dairy, Eggs, Soy"
3624,Child,Female,Vegan,
3625,Teen,Other,Paleo,None
3626,Teen,Male,Non-Vegetarian,"Nuts, Eggs"
3627,Teen,Other,Keto,Soy
3628,Child,Female,Vegetarian,Eggs
3629,Senior,Male,Paleo,Gluten
3630,Teen,Other,Paleo,
3631,Senior,Male,Vegetarian,"Nuts, Dairy, Soy"
3632,Adult,Male,Dairy-Free,
3633,Senior,Male,Dairy-Free,"Soy, None, Shellfish"
3634,Adult,Male,Paleo,
3635,Child,Male,Keto,"Gluten, Eggs, Dairy"
3636,Senior,Male,Vegetarian,"Eggs, Soy"
3637,Adult,Other,Vegetarian,Dairy
3638,Senior,Male,Dairy-Free,
3639,Senior,Female,Dairy-Free,
3640,Senior,Other,Paleo,"Dairy, Soy"
3641,Adult,Other,Gluten-Free,"Nuts, Shellfish"
3642,Senior,Male,Gluten-Free,"Dairy, None"
3643,Senior,Female,Dairy-Free,"Gluten, Dairy"
3644,Teen,Male,Gluten-Free,"Shellfish, Nuts"
3645,Child,Male,Vegetarian,"Shellfish, Dairy, Soy"
3646,Teen,Female,Vegetarian,"Dairy, Eggs"
3647,Child,Female,Paleo,Soy
3648,Senior,Female,Non-Vegetarian,"Shellfish, Nuts"
3649,Adult,Other,Vegan,"Shellfish, Dairy, Gluten"
3650,Adult,Female,Vegetarian,"Eggs, Shellfish, Dairy"
3651,Senior,Other,Non-Vegetarian,"Eggs, Soy"
3652,Senior,Other,Keto,
3653,Teen,Other,Gluten-Free,Nuts
3654,Adult,Other,Vegan,
3655,Adult,Other,Dairy-Free,Shellfish
3656,Child,Other,Vegan,"Nuts, None"
3657,Teen,Other,Vegan,Gluten
3658,Child,Other,Dairy-Free,"Eggs, Nuts"
3659,Adult,Male,Keto,
3660,Adult,Other,Keto,"Eggs, Gluten"
3661,Teen,Other,Non-Vegetarian,
3662,Teen,Female,Vegan,Nuts
3663,Adult,Male,Dairy-Free,"Gluten, Soy"
3664,Teen,Male,Paleo,
3665,Adult,Female,Paleo,"Gluten, Nuts, Soy"
3666,Adult,Other,Non-Vegetarian,
3667,Teen,Other,Paleo,"Soy, Dairy"
3668,Senior,Other,Dairy-Free,
3669,Senior,Female,Dairy-Free,"None, Soy, Gluten"
3670,Child,Male,Vegetarian,"Shellfish, Soy, Gluten"
