User_ID,Weather_Type,Spice_Preference,Sugar_Preference,Meal_Type,Recent_Dislikes
2550,Hot,3,9,Breakfast,"Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce, Frittata with Mushrooms, Thyme, and Parmigiano Cheese, Sweet Potato, Kale & White Bean Soup, Healthy Orange Chicken"
2550,Rainy,5,7,Lunch,"Crockpot Chicken and Dumplings, Naturally Sweet Apple Turnovers, Gluten Free Dairy Free Buttermilk Biscuits, Cajun Seafood and Andouille Sausage Gumbo, Butterscotch Pie"
2550,Humid,2,8,Dinner,"How to Make the Ultimate Christmas Fruit Pizza, Lamb In Red Mole Sauce, Avocado and Orange Salad With Orange-Ginger Dressing, Eggless Blueberry and White Chocolate Baked Cheesecake, Tomato and Eggplant Caponata"
2550,Windy,1,4,Lunch,"Cheese Pork Chops, Cajun Potato Wedges"
2551,Cold,7,9,Lunch,Baked Honey Sriracha Chicken Wings
2551,Hot,0,9,Breakfast,Tomato and Bacon Pizza With Rice Crust
2551,Rainy,2,7,Lunch,"Cheesy Chicken and Rice Casserole, Butterscotch Pie, Coconut Cream Pie Vegan Milkshake, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Fluffy frittata with spinach"
2551,Humid,10,0,Breakfast,"Avocado and Orange Salad With Orange-Ginger Dressing, Satay Beef Balls"
2551,Windy,3,0,Lunch,"Lemon Delicious, Delicious Rhubarb Custard Pie, Authentic Italian Biscotti, Coconut Cream Pie Vegan Milkshake"
2552,Cold,2,0,Dinner,"Red, White & Blue Crepes: Happy July 4th! @driscollsberry"
2552,Hot,8,6,Breakfast,"Baked Sirloin Steak, Authentic Italian Biscotti"
2552,Rainy,4,0,Lunch,"Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico), Tortellini In Brodo, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan)"
2552,Humid,0,7,Lunch,"Tomato and Bacon Pizza With Rice Crust, Strawberry-Mango Quinoa Salad, Chicken and White Bean Chili"
2552,Windy,5,2,Dinner,"Steamed Artichokes With Roasted Red Pepper Aioli, Avocado Chicken Salad"
2553,Cold,9,9,Dinner,"Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Easy Pork Chops on Stuffing, Lemon Delicious"
2553,Hot,10,3,Lunch,"Pork schnitzel with tarragon cream sauce, Braised Chicken with Artichoke Hearts & Olives"
2553,Rainy,4,10,Dinner,"Soy Ginger Glazed Halibut with Ginger Peach Relish, A Refreshing Drink To Welcome You All, Chapchae (Korean Stir-Fried Noodles), South Carolina Style Pulled Pork, Italian Beef Braciole"
2553,Humid,10,7,Lunch,"Green Tea Fruit Medley Smoothie, South Carolina Style Pulled Pork, Yoghurt Honey Madeleines, Pasta with Raw Tomato & Lemon Infused Olive Oil"
2553,Windy,0,8,Breakfast,HomeMade Hashbrowns with Spinach and Carrots
2554,Cold,3,0,Dinner,Ground Turkey Stuffed Peppers
2554,Hot,4,2,Lunch,"Roasted Asparagus With Bacon and Feta Cheese, Salmon with roasted vegetables"
2554,Rainy,7,7,Lunch,"Authentic Italian Biscotti, Easy Gluten Free Vegetarian Pasta Salad, How to Make the Ultimate Christmas Fruit Pizza"
2554,Humid,10,0,Dinner,"Shrimp & Crab Egg Rolls, Jalapeno Cheese Quick Bread"
2554,Windy,5,10,Dinner,"Nutella Buttercream Cupcakes with Hidden Cadbury Egg, Tuna Stuffed Hard-Boiled Eggs, Homemade Muesli Breakfast Cereal, Satay Beef Balls"
2555,Cold,8,10,Breakfast,"The Pearhattan Cocktail, Gluten Free Dairy Free Buttermilk Biscuits, Easy Vegetable Fried Rice, Raspberry Cheesecake Bars By Mommie Cooks"
2555,Hot,5,0,Lunch,"Oven-Baked Feta Cheese Dip, Watermelon Popsicles with Mint, Basil & Lime"
2555,Rainy,5,5,Dinner,"Tru Chocolate Martini, Healthy Mint Brownies, Raspberry Cheesecake Bars By Mommie Cooks, Loquat Pie"
2555,Humid,4,7,Lunch,Oven-Baked Feta Cheese Dip
2555,Windy,1,8,Lunch,"Ground Turkey Stuffed Peppers, Minestrone Soup, How to Make the Ultimate Christmas Fruit Pizza"
2556,Cold,9,5,Breakfast,"Quinoa and Chickpea Salad with Sun-Dried Tomatoes and Dried Cherries, A Refreshing Drink To Welcome You All"
2556,Hot,2,7,Lunch,"Carrot and Coriander Soup, Italian Beef Braciole, Steamed Artichokes With Roasted Red Pepper Aioli, Zucchini Flutes Piped With Basil Ricotta Mousse"
2556,Rainy,5,5,Breakfast,
2556,Humid,5,10,Dinner,"Warm Lemon Poppy Seed Cake With Chocolate Ganache Center, One Bowl Jalapeno Cheddar Cornbread"
2556,Windy,5,6,Lunch,
2557,Cold,0,5,Lunch,"Homemade Muesli Breakfast Cereal, Satay Beef Balls"
2557,Hot,2,9,Dinner,
2557,Rainy,2,10,Breakfast,"A Refreshing Drink To Welcome You All, Healthy Vegan Red Velvet Brownies, Soy Ginger Glazed Halibut with Ginger Peach Relish"
2557,Humid,8,3,Lunch,South Carolina Style Pulled Pork
2557,Windy,6,5,Lunch,"Royal Wedding Pear and Coriander Scones, South Carolina Style Pulled Pork, Ground Turkey Stuffed Peppers, Upside-Down Blueberry Puffs Brunch, Strawberry-Mango Quinoa Salad"
2558,Cold,8,6,Dinner,Chapchae (Korean Stir-Fried Noodles)
2558,Hot,7,10,Lunch,"Chicken and White Bean Chili, Quinoa and Chickpea Salad with Sun-Dried Tomatoes and Dried Cherries, Healthy Orange Chicken, Eggless Blueberry and White Chocolate Baked Cheesecake"
2558,Rainy,10,6,Lunch,"Shrimp and Lemongrass Soup, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Chicken Farfalle with Low-Fat Alfredo Sauce, Black Bean Garlic Shrimp Scramble"
2558,Humid,1,0,Lunch,
2558,Windy,7,4,Dinner,"Moosewood Lentil Soup, Cuban Flank Steak With Avocado and Tomato Salad, My Asian Fried Fish Fillet"
2559,Cold,8,0,Lunch,"Fluffy frittata with spinach, A Refreshing Drink To Welcome You All, Zucchini Flutes Piped With Basil Ricotta Mousse, HomeMade Hashbrowns with Spinach and Carrots"
2559,Hot,10,9,Lunch,"Chocoholic's Deep Dark Dream Chiffon Cake, My Asian Fried Fish Fillet"
2559,Rainy,2,6,Dinner,"Red, White & Blue Crepes: Happy July 4th! @driscollsberry, Cheesy Chicken and Rice Casserole, Shrimp & Crab Egg Rolls, Sweet Potato, Kale & White Bean Soup, Homemade Muesli Breakfast Cereal"
2559,Humid,0,8,Breakfast,Upside-Down Blueberry Puffs Brunch
2559,Windy,0,0,Dinner,
2560,Cold,10,6,Lunch,Healthy Vegan Red Velvet Brownies
2560,Hot,0,5,Dinner,
2560,Rainy,7,1,Dinner,"Red, White & Blue Crepes: Happy July 4th! @driscollsberry, Delicious Sausage & Peppers, Sweet Potato, Kale & White Bean Soup, Baked Honey Sriracha Chicken Wings, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan)"
2560,Humid,6,2,Dinner,"Cheesy Chicken Enchilada Quinoa Casserole, Healthy Mint Brownies, Chocolate Mousse in Chocolate Shell"
2560,Windy,8,5,Breakfast,"Chocolate Mousse in Chocolate Shell, Wholemeal Steam Bun, Cheese Pork Chops"
2561,Cold,3,4,Dinner,"How to Make the Best Crock Pot Roast, HomeMade Hashbrowns with Spinach and Carrots, Baked Ziti Or Rigatoni"
2561,Hot,7,2,Lunch,"Avocado and Orange Salad With Orange-Ginger Dressing, Yoghurt Honey Madeleines, Italian Beef Braciole, Gluten Free Dairy Free Buttermilk Biscuits, Pasta With Salmon Cream Sauce"
2561,Rainy,10,4,Dinner,"Easy Vegetable Fried Rice, How to Make the Ultimate Christmas Fruit Pizza, Soy Ginger Glazed Halibut with Ginger Peach Relish, Rice Stuffed Bell Peppers (Zeytinyagli Biber Dolmasi)"
2561,Humid,4,9,Breakfast,"Classic Buttermilk Pie, White Chocolate Raspberry Brie Cups, Beef With Oranges and Spices"
2561,Windy,7,9,Breakfast,
2562,Cold,8,2,Lunch,Avocado and Orange Salad With Orange-Ginger Dressing
2562,Hot,2,10,Dinner,"Chicken and White Bean Chili, White Chocolate Cherry Hand Pies"
2562,Rainy,5,4,Lunch,"Cheesy Chicken Enchilada Quinoa Casserole, Roasted Beet and Radicchio Salad, The Pearhattan Cocktail"
2562,Humid,1,9,Dinner,
2562,Windy,4,1,Breakfast,"Classic Buttermilk Pie, How to Make the Ultimate Christmas Fruit Pizza"
2563,Cold,1,3,Lunch,"Shrimp and Lemongrass Soup, Almond Rainbow Cake, Dad’s Breakfast Polenta, Black Bean Garlic Shrimp Scramble, Crockpot Chicken and Dumplings"
2563,Hot,0,8,Breakfast,"Healthy Vegan Red Velvet Brownies, Baked Ziti Or Rigatoni"
2563,Rainy,2,0,Breakfast,"Tomato and lentil soup, Moosewood Lentil Soup, Soy Ginger Glazed Halibut with Ginger Peach Relish, Almond Rainbow Cake"
2563,Humid,4,10,Lunch,"Roasted Asparagus With Bacon and Feta Cheese, Rice Stuffed Bell Peppers (Zeytinyagli Biber Dolmasi), Italian Beef Braciole"
2563,Windy,2,5,Dinner,Cheesy Chicken Enchilada Quinoa Casserole
2564,Cold,1,2,Dinner,"Lamb In Red Mole Sauce, Gluten Free Dairy Free Buttermilk Biscuits"
2564,Hot,5,5,Breakfast,"One Bowl Jalapeno Cheddar Cornbread, Cajun Shrimp Chowder, South Carolina Style Pulled Pork"
2564,Rainy,6,5,Breakfast,One Bowl Jalapeno Cheddar Cornbread
2564,Humid,3,7,Dinner,Blueberry Basil Galette
2564,Windy,1,3,Lunch,Lamb In Red Mole Sauce
2565,Cold,4,8,Breakfast,"Avocado Chicken Salad, Roasted Asparagus With Bacon and Feta Cheese, Fried String Cheese Sticks, Easy Shepherd's Pie (Beef And/or Lamb Combo)"
2565,Hot,10,10,Dinner,"Spring Greens With Pears, Sugared Walnuts & Gorgonzola, Healthy Orange Chicken, My Asian Fried Fish Fillet"
2565,Rainy,7,8,Lunch,"Pasta With Salmon Cream Sauce, Eggless Blueberry and White Chocolate Baked Cheesecake, Cheese Pork Chops"
2565,Humid,6,7,Dinner,"Chimichurri, Wholemeal Steam Bun"
2565,Windy,4,3,Lunch,"Mediterranean Herb Dip, Crockpot Applesauce"
2566,Cold,3,2,Lunch,"Smooth Bloody Mary, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan)"
2566,Hot,4,4,Lunch,"My Asian Fried Fish Fillet, Sugar Cookies"
2566,Rainy,5,6,Lunch,"Dutch Baby, Cajun Shrimp Chowder"
2566,Humid,3,9,Dinner,"Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Cajun Shrimp Chowder"
2566,Windy,9,4,Lunch,Vanilla Bean Melting Moment Cookies With Caramel Filling
2567,Cold,7,4,Breakfast,"Butterscotch Pie, White Chocolate Cherry Hand Pies, Pasta with Raw Tomato & Lemon Infused Olive Oil"
2567,Hot,6,7,Lunch,"Cuban Flank Steak With Avocado and Tomato Salad, Pasta With Salmon Cream Sauce"
2567,Rainy,9,4,Breakfast,"How to Make the Ultimate Christmas Fruit Pizza, Avocado and Orange Salad With Orange-Ginger Dressing, Avocado Chicken Salad, Chapchae (Korean Stir-Fried Noodles)"
2567,Humid,2,10,Lunch,"Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce, Pasta With Salmon Cream Sauce, Wholemeal Steam Bun, Moosewood Lentil Soup"
2567,Windy,2,5,Dinner,
2568,Cold,7,8,Lunch,"Crockpot Chicken and Dumplings, Easy Vegetable Fried Rice, Spicy Coconut French Toast, Dairy Free Chicken Salad, Roasted Asparagus With Bacon and Feta Cheese"
2568,Hot,1,2,Lunch,Braised Chicken with Artichoke Hearts & Olives
2568,Rainy,8,5,Breakfast,"Tomato and Bacon Pizza With Rice Crust, Chocolate Mousse in Chocolate Shell, Blueberry Basil Galette, Dairy Free Chicken Salad, Authentic Italian Biscotti"
2568,Humid,3,6,Breakfast,"Tru Chocolate Martini, Fluffy frittata with spinach, Chicken and White Bean Chili"
2568,Windy,6,8,Lunch,Braised Chicken with Artichoke Hearts & Olives
2569,Cold,4,6,Dinner,"Carrot and Coriander Soup, Delicious Rhubarb Custard Pie, Chapchae (Korean Stir-Fried Noodles)"
2569,Hot,1,9,Lunch,"Dutch Baby, Easy Pork Chops on Stuffing, Black Bean Garlic Shrimp Scramble, Royal Wedding Pear and Coriander Scones, Shrimp & Crab Egg Rolls"
2569,Rainy,6,2,Lunch,"Pork schnitzel with tarragon cream sauce, Sweet Potato, Kale & White Bean Soup, Easy Shepherd's Pie (Beef And/or Lamb Combo), Soy Ginger Glazed Halibut with Ginger Peach Relish, Chicken Farfalle with Low-Fat Alfredo Sauce"
2569,Humid,5,7,Dinner,
2569,Windy,10,9,Dinner,
2570,Cold,5,10,Dinner,"Green Tea Fruit Medley Smoothie, Almond Rainbow Cake"
2570,Hot,7,8,Dinner,"Warm Lemon Poppy Seed Cake With Chocolate Ganache Center, Satay Beef Balls, Strawberry-Mango Quinoa Salad"
2570,Rainy,5,10,Breakfast,"Zucchini Flutes Piped With Basil Ricotta Mousse, Lemon Delicious, Sweet & Spicy White Cheddar Cheese Ball with apples & Bacon, Black Bean Garlic Shrimp Scramble, White Chocolate Cherry Hand Pies"
2570,Humid,3,7,Dinner,"Vanilla Bean Melting Moment Cookies With Caramel Filling, Smooth Bloody Mary, Cuban Flank Steak With Avocado and Tomato Salad, Watermelon Popsicles with Mint, Basil & Lime, South Carolina Style Pulled Pork"
2570,Windy,7,10,Lunch,"Creamy Mushroom Soup ~ with a “Kick”, Roasted Asparagus With Bacon and Feta Cheese, Korean Beef Rice Bowl, Fluffy frittata with spinach"
2571,Cold,1,0,Dinner,"A Refreshing Drink To Welcome You All, Pasta With Salmon Cream Sauce, Quick Chicken Enchilada Soup, Healthy Mint Brownies"
2571,Hot,2,6,Lunch,"Satay Beef Balls, Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico), Authentic Italian Biscotti"
2571,Rainy,0,5,Lunch,"Chapchae (Korean Stir-Fried Noodles), White Chocolate Cherry Hand Pies"
2571,Humid,3,8,Breakfast,"Spare Ribs, Avocado and Orange Salad With Orange-Ginger Dressing, Beef With Oranges and Spices, Ground Turkey Stuffed Peppers, Italian Beef Braciole"
2571,Windy,10,3,Breakfast,"Tortellini In Brodo, Crockpot Chicken and Dumplings, Chapchae (Korean Stir-Fried Noodles), Chocolate Mousse in Chocolate Shell, Crockpot Applesauce"
2572,Cold,2,7,Breakfast,"Korean Beef Rice Bowl, My Asian Fried Fish Fillet, Cajun Seafood and Andouille Sausage Gumbo, Delicious Sausage & Peppers, Spicy Coconut French Toast"
2572,Hot,8,3,Dinner,Delicious Rhubarb Custard Pie
2572,Rainy,10,2,Lunch,"Amaretto Almond Cookies, Soy Ginger Glazed Halibut with Ginger Peach Relish, Korean Beef Rice Bowl, Naturally Sweet Apple Turnovers"
2572,Humid,4,9,Dinner,
2572,Windy,7,3,Dinner,"Delicious Sausage & Peppers, Eggless Blueberry and White Chocolate Baked Cheesecake, Red, White & Blue Crepes: Happy July 4th! @driscollsberry, Alouette Chicken Paprika"
2573,Cold,7,2,Breakfast,Cheese Pork Chops
2573,Hot,6,7,Breakfast,Chocolatey Overnight Oats with Strawberries
2573,Rainy,1,10,Breakfast,"Easy Pork Chops on Stuffing, Quick Chicken Enchilada Soup"
2573,Humid,0,3,Lunch,"Tomato and Bacon Pizza With Rice Crust, Chocolate Mousse in Chocolate Shell, Spicy Coconut French Toast, Healthy Mint Brownies, Avocado and Orange Salad With Orange-Ginger Dressing"
2573,Windy,1,0,Dinner,"Dad’s Breakfast Polenta, Dairy Free Chicken Salad, Easy Shepherd's Pie (Beef And/or Lamb Combo), Pasta With Salmon Cream Sauce"
2574,Cold,1,1,Lunch,Chocolate Mousse in Chocolate Shell
2574,Hot,4,7,Breakfast,"Chocoholic's Deep Dark Dream Chiffon Cake, Alouette Chicken Paprika, Cheesy Chicken and Rice Casserole"
2574,Rainy,9,7,Breakfast,"Salmon with roasted vegetables, Easy Gluten Free Vegetarian Pasta Salad"
2574,Humid,10,0,Dinner,"Easy Vegetable Fried Rice, Easy Pork Chops on Stuffing, Minestrone Soup"
2574,Windy,6,3,Lunch,"Homemade Muesli Breakfast Cereal, Healthy Mint Brownies, Lemon Delicious"
2575,Cold,3,6,Lunch,"Royal Wedding Pear and Coriander Scones, Minestrone Soup, Chapchae (Korean Stir-Fried Noodles), Oven-Baked Feta Cheese Dip"
2575,Hot,3,6,Lunch,"Royal Wedding Pear and Coriander Scones, One Bowl Jalapeno Cheddar Cornbread"
2575,Rainy,0,9,Dinner,"Pork schnitzel with tarragon cream sauce, Cheesy Chicken Enchilada Quinoa Casserole, Spicy Coconut French Toast"
2575,Humid,10,5,Breakfast,"Gluten Free Dairy Free Buttermilk Biscuits, Soy Ginger Glazed Halibut with Ginger Peach Relish, Tru Chocolate Martini"
2575,Windy,9,1,Lunch,"Healthy Vegan Red Velvet Brownies, Tomato and lentil soup, Dutch Baby, Black Bean Garlic Shrimp Scramble"
2576,Cold,9,3,Breakfast,
2576,Hot,2,0,Lunch,Chicken Farfalle with Low-Fat Alfredo Sauce
2576,Rainy,2,2,Breakfast,
2576,Humid,0,1,Lunch,"Lemon Delicious, Sugar Cookies"
2576,Windy,7,9,Dinner,"Cheese Pork Chops, How to Make the Ultimate Christmas Fruit Pizza, Delicious Rhubarb Custard Pie, Warm Lemon Poppy Seed Cake With Chocolate Ganache Center, Easy Shepherd's Pie (Beef And/or Lamb Combo)"
2577,Cold,10,7,Dinner,"Tru Chocolate Martini, Healthy Vegan Red Velvet Brownies, Tortellini In Brodo"
2577,Hot,6,5,Breakfast,"Pasta with Raw Tomato & Lemon Infused Olive Oil, Warm Lemon Poppy Seed Cake With Chocolate Ganache Center, Dad’s Breakfast Polenta"
2577,Rainy,8,10,Breakfast,"South Carolina Style Pulled Pork, Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce, Lemon Delicious"
2577,Humid,8,9,Breakfast,"Quinoa and Chickpea Salad with Sun-Dried Tomatoes and Dried Cherries, My Asian Fried Fish Fillet, Dad’s Breakfast Polenta, Tuna Stuffed Hard-Boiled Eggs"
2577,Windy,8,10,Lunch,
2578,Cold,0,3,Dinner,"Naturally Sweet Apple Turnovers, How to Make the Best Crock Pot Roast, Tru Chocolate Martini, Pork schnitzel with tarragon cream sauce"
2578,Hot,7,0,Breakfast,"Tomato and lentil soup, Chicken Farfalle with Low-Fat Alfredo Sauce, Dairy Free Chicken Salad, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan), Lemon Delicious"
2578,Rainy,4,8,Dinner,
2578,Humid,3,6,Dinner,"Gluten Free Dairy Free Buttermilk Biscuits, Cajun Potato Wedges, HomeMade Hashbrowns with Spinach and Carrots"
2578,Windy,6,5,Breakfast,
2579,Cold,5,9,Breakfast,Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan)
2579,Hot,2,0,Dinner,
2579,Rainy,1,1,Breakfast,"Loquat Pie, Easy Vegetable Fried Rice, Cheesy Chicken and Rice Casserole, How to Make the Best Crock Pot Roast, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan)"
2579,Humid,5,2,Dinner,
2579,Windy,8,10,Lunch,"Eggless Blueberry and White Chocolate Baked Cheesecake, Chocoholic's Deep Dark Dream Chiffon Cake"
2580,Cold,4,2,Lunch,Alouette Chicken Paprika
2580,Hot,0,2,Breakfast,Mediterranean Herb Dip
2580,Rainy,6,5,Dinner,
2580,Humid,7,4,Dinner,"Jalapeno Cheese Quick Bread, Salmon with roasted vegetables, Baked Honey Sriracha Chicken Wings"
2580,Windy,10,1,Breakfast,
2581,Cold,4,5,Lunch,"Healthy Mint Brownies, Rice Stuffed Bell Peppers (Zeytinyagli Biber Dolmasi), Ground Turkey Stuffed Peppers"
2581,Hot,1,10,Lunch,Tortellini In Brodo
2581,Rainy,4,2,Lunch,"Dutch Baby, Roasted Beet and Radicchio Salad, Steamed Artichokes With Roasted Red Pepper Aioli, Easy Pork Chops on Stuffing"
2581,Humid,6,5,Lunch,"Ground Turkey Stuffed Peppers, Upside-Down Blueberry Puffs Brunch, Dak Bulgogi - Korean BBQ Chicken"
2581,Windy,1,1,Breakfast,"Shrimp and Lemongrass Soup, Tortellini In Brodo, Black Bean Garlic Shrimp Scramble"
2582,Cold,9,2,Dinner,"Spare Ribs, How to Make the Best Crock Pot Roast, Eggless Blueberry and White Chocolate Baked Cheesecake, Chocoholic's Deep Dark Dream Chiffon Cake"
2582,Hot,0,10,Breakfast,"My Asian Fried Fish Fillet, Roasted Acorn Squash Stuffed with spicy Biryani (Veg/vegan)"
2582,Rainy,4,6,Breakfast,Black Bean Garlic Shrimp Scramble
2582,Humid,8,9,Breakfast,"Black Bean Garlic Shrimp Scramble, Tuna Stuffed Hard-Boiled Eggs, Amaretto Almond Cookies"
2582,Windy,8,0,Dinner,"Healthy Mint Brownies, Lamb In Red Mole Sauce, Crockpot Applesauce, Braised Chicken with Artichoke Hearts & Olives"
2583,Cold,1,10,Dinner,Minestrone Soup
2583,Hot,5,9,Breakfast,
2583,Rainy,10,10,Lunch,"Spring Greens With Pears, Sugared Walnuts & Gorgonzola, A Refreshing Drink To Welcome You All, Italian Beef Braciole, Chicken Farfalle with Low-Fat Alfredo Sauce, Moosewood Lentil Soup"
2583,Humid,0,7,Lunch,"Naturally Sweet Apple Turnovers, Zucchini Flutes Piped With Basil Ricotta Mousse, Yoghurt Honey Madeleines, Chapchae (Korean Stir-Fried Noodles), Strawberry-Mango Quinoa Salad"
2583,Windy,0,5,Lunch,Naturally Sweet Apple Turnovers
2584,Cold,2,1,Dinner,Delicious Sausage & Peppers
2584,Hot,2,10,Lunch,
2584,Rainy,4,9,Lunch,"Braised Chicken with Artichoke Hearts & Olives, Homemade Muesli Breakfast Cereal"
2584,Humid,6,7,Lunch,"Butterscotch Pie, Ground Turkey Stuffed Peppers, Watermelon Popsicles with Mint, Basil & Lime, Vanilla and Lime Flan By Esperanza Platas Alvarez (Planet Food Mexico)"
2584,Windy,8,7,Breakfast,Chimichurri
2585,Cold,6,3,Lunch,"Chocolate Mousse in Chocolate Shell, Yoghurt Honey Madeleines"
2585,Hot,10,5,Breakfast,
2585,Rainy,1,4,Dinner,"Naturally Sweet Apple Turnovers, Vanilla Bean Melting Moment Cookies With Caramel Filling, Healthy Mint Brownies"
2585,Humid,0,9,Breakfast,"Cheese Pork Chops, Cheesy Chicken Enchilada Quinoa Casserole, Chocoholic's Deep Dark Dream Chiffon Cake"
2585,Windy,0,6,Lunch,"Braised Chicken with Artichoke Hearts & Olives, Easy Pork Chops on Stuffing, Healthy Vegan Red Velvet Brownies"
2586,Cold,1,7,Breakfast,"Quick Chicken Enchilada Soup, Chicken Farfalle with Low-Fat Alfredo Sauce, Baked Honey Sriracha Chicken Wings"
2586,Hot,4,6,Dinner,"Spare Ribs, Moosewood Lentil Soup, Dairy Free Chicken Salad, Sweet Potato, Kale & White Bean Soup, Beef With Oranges and Spices"
2586,Rainy,6,2,Dinner,"Avocado Chicken Salad, Homemade Muesli Breakfast Cereal, Cheese Pork Chops, Baked Sirloin Steak, Chapchae (Korean Stir-Fried Noodles)"
2586,Humid,9,7,Dinner,"Coconut Cream Pie Vegan Milkshake, One Bowl Jalapeno Cheddar Cornbread, Dad’s Breakfast Polenta, Naturally Sweet Apple Turnovers"
2586,Windy,8,2,Breakfast,Cajun Seafood and Andouille Sausage Gumbo
2587,Cold,9,6,Dinner,
2587,Hot,0,7,Lunch,Healthy Orange Chicken
2587,Rainy,8,2,Lunch,
2587,Humid,6,10,Lunch,"Strawberry-Mango Quinoa Salad, Easy Vegetable Fried Rice, Baked Ziti Or Rigatoni, Dad’s Breakfast Polenta, Smooth Bloody Mary"
2587,Windy,0,3,Lunch,"Steamed Artichokes With Roasted Red Pepper Aioli, Eggless Blueberry and White Chocolate Baked Cheesecake, Tortellini In Brodo, Roasted Beet and Radicchio Salad, Royal Wedding Pear and Coriander Scones"
2588,Cold,3,0,Dinner,"Cheesy Chicken and Rice Casserole, Fried String Cheese Sticks"
2588,Hot,4,7,Dinner,"Mediterranean Herb Dip, Quick Chicken Enchilada Soup, Authentic Italian Biscotti, Oven-Baked Feta Cheese Dip"
2588,Rainy,1,0,Breakfast,
2588,Humid,8,4,Lunch,"Moosewood Lentil Soup, Italian Beef Braciole, Butterscotch Pie, Eggless Blueberry and White Chocolate Baked Cheesecake"
2588,Windy,10,6,Lunch,South Carolina Style Pulled Pork
